date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
11:34:40	14116/14116	---M--	200	added ('OK')	font/woff2	etag:%223724-6308c0c2ffa33%22	https://thetuscanpaw.com/wp-content/uploads/elementor/google-fonts/fonts/ibmplexserif-jizbrevnn1dox-zrz2x3pzvktiua6zetjmbi.woff2	/Users/brunovera/Desktop/TheTuscanPaw/thetuscanpaw.com/wp-content/uploads/elementor/google-fonts/fonts/ibmplexserif-jizbrevnn1dox-zrz2x3pzvktiua6zetjmbi.woff2	(from https://thetuscanpaw.com/wp-content/uploads/elementor/google-fonts/css/ibmplexserif.css?ver=1742227920)
11:34:41	6384/6384	---M--	200	added ('OK')	font/woff2	etag:%2218f0-6308c0c307eb6%22	https://thetuscanpaw.com/wp-content/uploads/elementor/google-fonts/fonts/ibmplexserif-jizbrevnn1dox-zrz2x3pzvktiua6zotjmbi.woff2	/Users/brunovera/Desktop/TheTuscanPaw/thetuscanpaw.com/wp-content/uploads/elementor/google-fonts/fonts/ibmplexserif-jizbrevnn1dox-zrz2x3pzvktiua6zotjmbi.woff2	(from https://thetuscanpaw.com/wp-content/uploads/elementor/google-fonts/css/ibmplexserif.css?ver=1742227920)
11:34:42	16292/16292	---M--	200	added ('OK')	font/woff2	etag:%223fa4-6308c0c310780%22	https://thetuscanpaw.com/wp-content/uploads/elementor/google-fonts/fonts/ibmplexserif-jizbrevnn1dox-zrz2x3pzvktiua6zstjmbi.woff2	/Users/brunovera/Desktop/TheTuscanPaw/thetuscanpaw.com/wp-content/uploads/elementor/google-fonts/fonts/ibmplexserif-jizbrevnn1dox-zrz2x3pzvktiua6zstjmbi.woff2	(from https://thetuscanpaw.com/wp-content/uploads/elementor/google-fonts/css/ibmplexserif.css?ver=1742227920)
11:34:43	20864/20864	---M--	200	added ('OK')	font/woff2	etag:%225180-6308c0c31907b%22	https://thetuscanpaw.com/wp-content/uploads/elementor/google-fonts/fonts/ibmplexserif-jizbrevnn1dox-zrz2x3pzvktiua6zutjg.woff2	/Users/brunovera/Desktop/TheTuscanPaw/thetuscanpaw.com/wp-content/uploads/elementor/google-fonts/fonts/ibmplexserif-jizbrevnn1dox-zrz2x3pzvktiua6zutjg.woff2	(from https://thetuscanpaw.com/wp-content/uploads/elementor/google-fonts/css/ibmplexserif.css?ver=1742227920)
11:34:44	10240/10240	---M--	200	added ('OK')	font/woff2	etag:%222800-6308c0c320d69%22	https://thetuscanpaw.com/wp-content/uploads/elementor/google-fonts/fonts/ibmplexserif-jizgrevnn1dox-zrz2x3pzvktiua48ywm1tpjeog.woff2	/Users/brunovera/Desktop/TheTuscanPaw/thetuscanpaw.com/wp-content/uploads/elementor/google-fonts/fonts/ibmplexserif-jizgrevnn1dox-zrz2x3pzvktiua48ywm1tpjeog.woff2	(from https://thetuscanpaw.com/wp-content/uploads/elementor/google-fonts/css/ibmplexserif.css?ver=1742227920)
11:34:45	14196/14196	---M--	200	added ('OK')	font/woff2	etag:%223774-6308c0c3282bf%22	https://thetuscanpaw.com/wp-content/uploads/elementor/google-fonts/fonts/ibmplexserif-jizgrevnn1dox-zrz2x3pzvktiua48ywm13pjeog.woff2	/Users/brunovera/Desktop/TheTuscanPaw/thetuscanpaw.com/wp-content/uploads/elementor/google-fonts/fonts/ibmplexserif-jizgrevnn1dox-zrz2x3pzvktiua48ywm13pjeog.woff2	(from https://thetuscanpaw.com/wp-content/uploads/elementor/google-fonts/css/ibmplexserif.css?ver=1742227920)
11:34:46	6520/6520	---M--	200	added ('OK')	font/woff2	etag:%221978-6308c0c330797%22	https://thetuscanpaw.com/wp-content/uploads/elementor/google-fonts/fonts/ibmplexserif-jizgrevnn1dox-zrz2x3pzvktiua48ywm1bpjeog.woff2	/Users/brunovera/Desktop/TheTuscanPaw/thetuscanpaw.com/wp-content/uploads/elementor/google-fonts/fonts/ibmplexserif-jizgrevnn1dox-zrz2x3pzvktiua48ywm1bpjeog.woff2	(from https://thetuscanpaw.com/wp-content/uploads/elementor/google-fonts/css/ibmplexserif.css?ver=1742227920)
11:34:47	16492/16492	---M--	200	added ('OK')	font/woff2	etag:%22406c-6308c0c339006%22	https://thetuscanpaw.com/wp-content/uploads/elementor/google-fonts/fonts/ibmplexserif-jizgrevnn1dox-zrz2x3pzvktiua48ywm1fpjeog.woff2	/Users/brunovera/Desktop/TheTuscanPaw/thetuscanpaw.com/wp-content/uploads/elementor/google-fonts/fonts/ibmplexserif-jizgrevnn1dox-zrz2x3pzvktiua48ywm1fpjeog.woff2	(from https://thetuscanpaw.com/wp-content/uploads/elementor/google-fonts/css/ibmplexserif.css?ver=1742227920)
11:34:48	21696/21696	---M--	200	added ('OK')	font/woff2	etag:%2254c0-6308c0c348608%22	https://thetuscanpaw.com/wp-content/uploads/elementor/google-fonts/fonts/ibmplexserif-jizgrevnn1dox-zrz2x3pzvktiua48ywm1npjq.woff2	/Users/brunovera/Desktop/TheTuscanPaw/thetuscanpaw.com/wp-content/uploads/elementor/google-fonts/fonts/ibmplexserif-jizgrevnn1dox-zrz2x3pzvktiua48ywm1npjq.woff2	(from https://thetuscanpaw.com/wp-content/uploads/elementor/google-fonts/css/ibmplexserif.css?ver=1742227920)
11:34:49	10280/10280	---M--	200	added ('OK')	font/woff2	etag:%222828-6308c0c34ff6f%22	https://thetuscanpaw.com/wp-content/uploads/elementor/google-fonts/fonts/ibmplexserif-jizgrevnn1dox-zrz2x3pzvktiua4-o3m1tpjeog.woff2	/Users/brunovera/Desktop/TheTuscanPaw/thetuscanpaw.com/wp-content/uploads/elementor/google-fonts/fonts/ibmplexserif-jizgrevnn1dox-zrz2x3pzvktiua4-o3m1tpjeog.woff2	(from https://thetuscanpaw.com/wp-content/uploads/elementor/google-fonts/css/ibmplexserif.css?ver=1742227920)
11:34:50	14456/14456	---M--	200	added ('OK')	font/woff2	etag:%223878-6308c0c358c17%22	https://thetuscanpaw.com/wp-content/uploads/elementor/google-fonts/fonts/ibmplexserif-jizgrevnn1dox-zrz2x3pzvktiua4-o3m13pjeog.woff2	/Users/brunovera/Desktop/TheTuscanPaw/thetuscanpaw.com/wp-content/uploads/elementor/google-fonts/fonts/ibmplexserif-jizgrevnn1dox-zrz2x3pzvktiua4-o3m13pjeog.woff2	(from https://thetuscanpaw.com/wp-content/uploads/elementor/google-fonts/css/ibmplexserif.css?ver=1742227920)
11:34:51	6568/6568	---M--	200	added ('OK')	font/woff2	etag:%2219a8-6308c0c35fd24%22	https://thetuscanpaw.com/wp-content/uploads/elementor/google-fonts/fonts/ibmplexserif-jizgrevnn1dox-zrz2x3pzvktiua4-o3m1bpjeog.woff2	/Users/brunovera/Desktop/TheTuscanPaw/thetuscanpaw.com/wp-content/uploads/elementor/google-fonts/fonts/ibmplexserif-jizgrevnn1dox-zrz2x3pzvktiua4-o3m1bpjeog.woff2	(from https://thetuscanpaw.com/wp-content/uploads/elementor/google-fonts/css/ibmplexserif.css?ver=1742227920)
11:34:52	16480/16480	---M--	200	added ('OK')	font/woff2	etag:%224060-6308c0c368205%22	https://thetuscanpaw.com/wp-content/uploads/elementor/google-fonts/fonts/ibmplexserif-jizgrevnn1dox-zrz2x3pzvktiua4-o3m1fpjeog.woff2	/Users/brunovera/Desktop/TheTuscanPaw/thetuscanpaw.com/wp-content/uploads/elementor/google-fonts/fonts/ibmplexserif-jizgrevnn1dox-zrz2x3pzvktiua4-o3m1fpjeog.woff2	(from https://thetuscanpaw.com/wp-content/uploads/elementor/google-fonts/css/ibmplexserif.css?ver=1742227920)
11:34:53	22012/22012	---M--	200	added ('OK')	font/woff2	etag:%2255fc-6308c0c370ac1%22	https://thetuscanpaw.com/wp-content/uploads/elementor/google-fonts/fonts/ibmplexserif-jizgrevnn1dox-zrz2x3pzvktiua4-o3m1npjq.woff2	/Users/brunovera/Desktop/TheTuscanPaw/thetuscanpaw.com/wp-content/uploads/elementor/google-fonts/fonts/ibmplexserif-jizgrevnn1dox-zrz2x3pzvktiua4-o3m1npjq.woff2	(from https://thetuscanpaw.com/wp-content/uploads/elementor/google-fonts/css/ibmplexserif.css?ver=1742227920)
11:34:54	10188/10188	---M--	200	added ('OK')	font/woff2	etag:%2227cc-6308c0c379361%22	https://thetuscanpaw.com/wp-content/uploads/elementor/google-fonts/fonts/ibmplexserif-jizgrevnn1dox-zrz2x3pzvktiua4442m1tpjeog.woff2	/Users/brunovera/Desktop/TheTuscanPaw/thetuscanpaw.com/wp-content/uploads/elementor/google-fonts/fonts/ibmplexserif-jizgrevnn1dox-zrz2x3pzvktiua4442m1tpjeog.woff2	(from https://thetuscanpaw.com/wp-content/uploads/elementor/google-fonts/css/ibmplexserif.css?ver=1742227920)
11:34:55	14256/14256	---M--	200	added ('OK')	font/woff2	etag:%2237b0-6308c0c381bf8%22	https://thetuscanpaw.com/wp-content/uploads/elementor/google-fonts/fonts/ibmplexserif-jizgrevnn1dox-zrz2x3pzvktiua4442m13pjeog.woff2	/Users/brunovera/Desktop/TheTuscanPaw/thetuscanpaw.com/wp-content/uploads/elementor/google-fonts/fonts/ibmplexserif-jizgrevnn1dox-zrz2x3pzvktiua4442m13pjeog.woff2	(from https://thetuscanpaw.com/wp-content/uploads/elementor/google-fonts/css/ibmplexserif.css?ver=1742227920)
11:34:56	6604/6604	---M--	200	added ('OK')	font/woff2	etag:%2219cc-6308c0c389ccb%22	https://thetuscanpaw.com/wp-content/uploads/elementor/google-fonts/fonts/ibmplexserif-jizgrevnn1dox-zrz2x3pzvktiua4442m1bpjeog.woff2	/Users/brunovera/Desktop/TheTuscanPaw/thetuscanpaw.com/wp-content/uploads/elementor/google-fonts/fonts/ibmplexserif-jizgrevnn1dox-zrz2x3pzvktiua4442m1bpjeog.woff2	(from https://thetuscanpaw.com/wp-content/uploads/elementor/google-fonts/css/ibmplexserif.css?ver=1742227920)
11:34:57	16584/16584	---M--	200	added ('OK')	font/woff2	etag:%2240c8-6308c0c392997%22	https://thetuscanpaw.com/wp-content/uploads/elementor/google-fonts/fonts/ibmplexserif-jizgrevnn1dox-zrz2x3pzvktiua4442m1fpjeog.woff2	/Users/brunovera/Desktop/TheTuscanPaw/thetuscanpaw.com/wp-content/uploads/elementor/google-fonts/fonts/ibmplexserif-jizgrevnn1dox-zrz2x3pzvktiua4442m1fpjeog.woff2	(from https://thetuscanpaw.com/wp-content/uploads/elementor/google-fonts/css/ibmplexserif.css?ver=1742227920)
11:34:58	21344/21344	---M--	200	added ('OK')	font/woff2	etag:%225360-6308c0c39be17%22	https://thetuscanpaw.com/wp-content/uploads/elementor/google-fonts/fonts/ibmplexserif-jizgrevnn1dox-zrz2x3pzvktiua4442m1npjq.woff2	/Users/brunovera/Desktop/TheTuscanPaw/thetuscanpaw.com/wp-content/uploads/elementor/google-fonts/fonts/ibmplexserif-jizgrevnn1dox-zrz2x3pzvktiua4442m1npjq.woff2	(from https://thetuscanpaw.com/wp-content/uploads/elementor/google-fonts/css/ibmplexserif.css?ver=1742227920)
11:34:59	8464/8464	---M--	200	added ('OK')	font/woff2	etag:%222110-6308c0c3a3eda%22	https://thetuscanpaw.com/wp-content/uploads/elementor/google-fonts/fonts/ibmplexserif-jizbrevnn1dox-zrz2x3pzvkti186zgtjmbi.woff2	/Users/brunovera/Desktop/TheTuscanPaw/thetuscanpaw.com/wp-content/uploads/elementor/google-fonts/fonts/ibmplexserif-jizbrevnn1dox-zrz2x3pzvkti186zgtjmbi.woff2	(from https://thetuscanpaw.com/wp-content/uploads/elementor/google-fonts/css/ibmplexserif.css?ver=1742227920)
11:35:00	11476/11476	---M--	200	added ('OK')	font/woff2	etag:%222cd4-6308c0c3ac01b%22	https://thetuscanpaw.com/wp-content/uploads/elementor/google-fonts/fonts/ibmplexserif-jizbrevnn1dox-zrz2x3pzvkti186zetjmbi.woff2	/Users/brunovera/Desktop/TheTuscanPaw/thetuscanpaw.com/wp-content/uploads/elementor/google-fonts/fonts/ibmplexserif-jizbrevnn1dox-zrz2x3pzvkti186zetjmbi.woff2	(from https://thetuscanpaw.com/wp-content/uploads/elementor/google-fonts/css/ibmplexserif.css?ver=1742227920)
11:35:01	6024/6024	---M--	200	added ('OK')	font/woff2	etag:%221788-6308c0c3b3ce7%22	https://thetuscanpaw.com/wp-content/uploads/elementor/google-fonts/fonts/ibmplexserif-jizbrevnn1dox-zrz2x3pzvkti186zotjmbi.woff2	/Users/brunovera/Desktop/TheTuscanPaw/thetuscanpaw.com/wp-content/uploads/elementor/google-fonts/fonts/ibmplexserif-jizbrevnn1dox-zrz2x3pzvkti186zotjmbi.woff2	(from https://thetuscanpaw.com/wp-content/uploads/elementor/google-fonts/css/ibmplexserif.css?ver=1742227920)
11:35:02	15148/15148	---M--	200	added ('OK')	font/woff2	etag:%223b2c-6308c0c3bb9c4%22	https://thetuscanpaw.com/wp-content/uploads/elementor/google-fonts/fonts/ibmplexserif-jizbrevnn1dox-zrz2x3pzvkti186zstjmbi.woff2	/Users/brunovera/Desktop/TheTuscanPaw/thetuscanpaw.com/wp-content/uploads/elementor/google-fonts/fonts/ibmplexserif-jizbrevnn1dox-zrz2x3pzvkti186zstjmbi.woff2	(from https://thetuscanpaw.com/wp-content/uploads/elementor/google-fonts/css/ibmplexserif.css?ver=1742227920)
11:35:03	19560/19560	---M--	200	added ('OK')	font/woff2	etag:%224c68-6308c0c3c522c%22	https://thetuscanpaw.com/wp-content/uploads/elementor/google-fonts/fonts/ibmplexserif-jizbrevnn1dox-zrz2x3pzvkti186zutjg.woff2	/Users/brunovera/Desktop/TheTuscanPaw/thetuscanpaw.com/wp-content/uploads/elementor/google-fonts/fonts/ibmplexserif-jizbrevnn1dox-zrz2x3pzvkti186zutjg.woff2	(from https://thetuscanpaw.com/wp-content/uploads/elementor/google-fonts/css/ibmplexserif.css?ver=1742227920)
11:35:04	8788/8788	---M--	200	added ('OK')	font/woff2	etag:%222254-6308c0c3cd6fa%22	https://thetuscanpaw.com/wp-content/uploads/elementor/google-fonts/fonts/ibmplexserif-jizarevnn1dox-zrz2x3pzvkti3q-ii5q1vxiq.woff2	/Users/brunovera/Desktop/TheTuscanPaw/thetuscanpaw.com/wp-content/uploads/elementor/google-fonts/fonts/ibmplexserif-jizarevnn1dox-zrz2x3pzvkti3q-ii5q1vxiq.woff2	(from https://thetuscanpaw.com/wp-content/uploads/elementor/google-fonts/css/ibmplexserif.css?ver=1742227920)
11:35:05	11988/11988	---M--	200	added ('OK')	font/woff2	etag:%222ed4-6308c0c3d500b%22	https://thetuscanpaw.com/wp-content/uploads/elementor/google-fonts/fonts/ibmplexserif-jizarevnn1dox-zrz2x3pzvkti3q-iiwq1vxiq.woff2	/Users/brunovera/Desktop/TheTuscanPaw/thetuscanpaw.com/wp-content/uploads/elementor/google-fonts/fonts/ibmplexserif-jizarevnn1dox-zrz2x3pzvkti3q-iiwq1vxiq.woff2	(from https://thetuscanpaw.com/wp-content/uploads/elementor/google-fonts/css/ibmplexserif.css?ver=1742227920)
11:35:06	6264/6264	---M--	200	added ('OK')	font/woff2	etag:%221878-6308c0c3dbd8b%22	https://thetuscanpaw.com/wp-content/uploads/elementor/google-fonts/fonts/ibmplexserif-jizarevnn1dox-zrz2x3pzvkti3q-ii7q1vxiq.woff2	/Users/brunovera/Desktop/TheTuscanPaw/thetuscanpaw.com/wp-content/uploads/elementor/google-fonts/fonts/ibmplexserif-jizarevnn1dox-zrz2x3pzvkti3q-ii7q1vxiq.woff2	(from https://thetuscanpaw.com/wp-content/uploads/elementor/google-fonts/css/ibmplexserif.css?ver=1742227920)
11:35:07	15664/15664	---M--	200	added ('OK')	font/woff2	etag:%223d30-6308c0c3e3667%22	https://thetuscanpaw.com/wp-content/uploads/elementor/google-fonts/fonts/ibmplexserif-jizarevnn1dox-zrz2x3pzvkti3q-ii6q1vxiq.woff2	/Users/brunovera/Desktop/TheTuscanPaw/thetuscanpaw.com/wp-content/uploads/elementor/google-fonts/fonts/ibmplexserif-jizarevnn1dox-zrz2x3pzvkti3q-ii6q1vxiq.woff2	(from https://thetuscanpaw.com/wp-content/uploads/elementor/google-fonts/css/ibmplexserif.css?ver=1742227920)
11:35:08	20432/20432	---M--	200	added ('OK')	font/woff2	etag:%224fd0-6308c0c3eb374%22	https://thetuscanpaw.com/wp-content/uploads/elementor/google-fonts/fonts/ibmplexserif-jizarevnn1dox-zrz2x3pzvkti3q-ii0q1s.woff2	/Users/brunovera/Desktop/TheTuscanPaw/thetuscanpaw.com/wp-content/uploads/elementor/google-fonts/fonts/ibmplexserif-jizarevnn1dox-zrz2x3pzvkti3q-ii0q1s.woff2	(from https://thetuscanpaw.com/wp-content/uploads/elementor/google-fonts/css/ibmplexserif.css?ver=1742227920)
11:35:09	8964/8964	---M--	200	added ('OK')	font/woff2	etag:%222304-6308c0c3f28d9%22	https://thetuscanpaw.com/wp-content/uploads/elementor/google-fonts/fonts/ibmplexserif-jizarevnn1dox-zrz2x3pzvkti20-si5q1vxiq.woff2	/Users/brunovera/Desktop/TheTuscanPaw/thetuscanpaw.com/wp-content/uploads/elementor/google-fonts/fonts/ibmplexserif-jizarevnn1dox-zrz2x3pzvkti20-si5q1vxiq.woff2	(from https://thetuscanpaw.com/wp-content/uploads/elementor/google-fonts/css/ibmplexserif.css?ver=1742227920)
11:35:10	12052/12052	---M--	200	added ('OK')	font/woff2	etag:%222f14-6308c0c3fa5c9%22	https://thetuscanpaw.com/wp-content/uploads/elementor/google-fonts/fonts/ibmplexserif-jizarevnn1dox-zrz2x3pzvkti20-siwq1vxiq.woff2	/Users/brunovera/Desktop/TheTuscanPaw/thetuscanpaw.com/wp-content/uploads/elementor/google-fonts/fonts/ibmplexserif-jizarevnn1dox-zrz2x3pzvkti20-siwq1vxiq.woff2	(from https://thetuscanpaw.com/wp-content/uploads/elementor/google-fonts/css/ibmplexserif.css?ver=1742227920)
11:35:11	6184/6184	---M--	200	added ('OK')	font/woff2	etag:%221828-6308c0c401ef1%22	https://thetuscanpaw.com/wp-content/uploads/elementor/google-fonts/fonts/ibmplexserif-jizarevnn1dox-zrz2x3pzvkti20-si7q1vxiq.woff2	/Users/brunovera/Desktop/TheTuscanPaw/thetuscanpaw.com/wp-content/uploads/elementor/google-fonts/fonts/ibmplexserif-jizarevnn1dox-zrz2x3pzvkti20-si7q1vxiq.woff2	(from https://thetuscanpaw.com/wp-content/uploads/elementor/google-fonts/css/ibmplexserif.css?ver=1742227920)
11:35:12	15428/15428	---M--	200	added ('OK')	font/woff2	etag:%223c44-6308c0c409fcc%22	https://thetuscanpaw.com/wp-content/uploads/elementor/google-fonts/fonts/ibmplexserif-jizarevnn1dox-zrz2x3pzvkti20-si6q1vxiq.woff2	/Users/brunovera/Desktop/TheTuscanPaw/thetuscanpaw.com/wp-content/uploads/elementor/google-fonts/fonts/ibmplexserif-jizarevnn1dox-zrz2x3pzvkti20-si6q1vxiq.woff2	(from https://thetuscanpaw.com/wp-content/uploads/elementor/google-fonts/css/ibmplexserif.css?ver=1742227920)
11:35:13	20160/20160	---M--	200	added ('OK')	font/woff2	etag:%224ec0-6308c0c413434%22	https://thetuscanpaw.com/wp-content/uploads/elementor/google-fonts/fonts/ibmplexserif-jizarevnn1dox-zrz2x3pzvkti20-si0q1s.woff2	/Users/brunovera/Desktop/TheTuscanPaw/thetuscanpaw.com/wp-content/uploads/elementor/google-fonts/fonts/ibmplexserif-jizarevnn1dox-zrz2x3pzvkti20-si0q1s.woff2	(from https://thetuscanpaw.com/wp-content/uploads/elementor/google-fonts/css/ibmplexserif.css?ver=1742227920)
11:35:14	8860/8860	---M--	200	added ('OK')	font/woff2	etag:%22229c-6308c0c41b91c%22	https://thetuscanpaw.com/wp-content/uploads/elementor/google-fonts/fonts/ibmplexserif-jizdrevnn1dox-zrz2x3pzvktius2zclig.woff2	/Users/brunovera/Desktop/TheTuscanPaw/thetuscanpaw.com/wp-content/uploads/elementor/google-fonts/fonts/ibmplexserif-jizdrevnn1dox-zrz2x3pzvktius2zclig.woff2	(from https://thetuscanpaw.com/wp-content/uploads/elementor/google-fonts/css/ibmplexserif.css?ver=1742227920)
11:35:15	12152/12152	---M--	200	added ('OK')	font/woff2	etag:%222f78-6308c0c422e2c%22	https://thetuscanpaw.com/wp-content/uploads/elementor/google-fonts/fonts/ibmplexserif-jizdrevnn1dox-zrz2x3pzvktiub2zclig.woff2	/Users/brunovera/Desktop/TheTuscanPaw/thetuscanpaw.com/wp-content/uploads/elementor/google-fonts/fonts/ibmplexserif-jizdrevnn1dox-zrz2x3pzvktiub2zclig.woff2	(from https://thetuscanpaw.com/wp-content/uploads/elementor/google-fonts/css/ibmplexserif.css?ver=1742227920)
11:35:16	6124/6124	---M--	200	added ('OK')	font/woff2	etag:%2217ec-6308c0c42a734%22	https://thetuscanpaw.com/wp-content/uploads/elementor/google-fonts/fonts/ibmplexserif-jizdrevnn1dox-zrz2x3pzvktiuq2zclig.woff2	/Users/brunovera/Desktop/TheTuscanPaw/thetuscanpaw.com/wp-content/uploads/elementor/google-fonts/fonts/ibmplexserif-jizdrevnn1dox-zrz2x3pzvktiuq2zclig.woff2	(from https://thetuscanpaw.com/wp-content/uploads/elementor/google-fonts/css/ibmplexserif.css?ver=1742227920)
11:35:17	15492/15492	---M--	200	added ('OK')	font/woff2	etag:%223c84-6308c0c432860%22	https://thetuscanpaw.com/wp-content/uploads/elementor/google-fonts/fonts/ibmplexserif-jizdrevnn1dox-zrz2x3pzvktiur2zclig.woff2	/Users/brunovera/Desktop/TheTuscanPaw/thetuscanpaw.com/wp-content/uploads/elementor/google-fonts/fonts/ibmplexserif-jizdrevnn1dox-zrz2x3pzvktiur2zclig.woff2	(from https://thetuscanpaw.com/wp-content/uploads/elementor/google-fonts/css/ibmplexserif.css?ver=1742227920)
11:35:18	19616/19616	---M--	200	added ('OK')	font/woff2	etag:%224ca0-6308c0c43a524%22	https://thetuscanpaw.com/wp-content/uploads/elementor/google-fonts/fonts/ibmplexserif-jizdrevnn1dox-zrz2x3pzvktiuf2zc.woff2	/Users/brunovera/Desktop/TheTuscanPaw/thetuscanpaw.com/wp-content/uploads/elementor/google-fonts/fonts/ibmplexserif-jizdrevnn1dox-zrz2x3pzvktiuf2zc.woff2	(from https://thetuscanpaw.com/wp-content/uploads/elementor/google-fonts/css/ibmplexserif.css?ver=1742227920)
11:35:19	8712/8712	---M--	200	added ('OK')	font/woff2	etag:%222208-6308c0c441a30%22	https://thetuscanpaw.com/wp-content/uploads/elementor/google-fonts/fonts/ibmplexserif-jizarevnn1dox-zrz2x3pzvkti3s-ci5q1vxiq.woff2	/Users/brunovera/Desktop/TheTuscanPaw/thetuscanpaw.com/wp-content/uploads/elementor/google-fonts/fonts/ibmplexserif-jizarevnn1dox-zrz2x3pzvkti3s-ci5q1vxiq.woff2	(from https://thetuscanpaw.com/wp-content/uploads/elementor/google-fonts/css/ibmplexserif.css?ver=1742227920)
11:35:20	12008/12008	---M--	200	added ('OK')	font/woff2	etag:%222ee8-6308c0c449353%22	https://thetuscanpaw.com/wp-content/uploads/elementor/google-fonts/fonts/ibmplexserif-jizarevnn1dox-zrz2x3pzvkti3s-ciwq1vxiq.woff2	/Users/brunovera/Desktop/TheTuscanPaw/thetuscanpaw.com/wp-content/uploads/elementor/google-fonts/fonts/ibmplexserif-jizarevnn1dox-zrz2x3pzvkti3s-ciwq1vxiq.woff2	(from https://thetuscanpaw.com/wp-content/uploads/elementor/google-fonts/css/ibmplexserif.css?ver=1742227920)
11:35:21	6220/6220	---M--	200	added ('OK')	font/woff2	etag:%22184c-6308c0c451060%22	https://thetuscanpaw.com/wp-content/uploads/elementor/google-fonts/fonts/ibmplexserif-jizarevnn1dox-zrz2x3pzvkti3s-ci7q1vxiq.woff2	/Users/brunovera/Desktop/TheTuscanPaw/thetuscanpaw.com/wp-content/uploads/elementor/google-fonts/fonts/ibmplexserif-jizarevnn1dox-zrz2x3pzvkti3s-ci7q1vxiq.woff2	(from https://thetuscanpaw.com/wp-content/uploads/elementor/google-fonts/css/ibmplexserif.css?ver=1742227920)
11:35:22	15428/15428	---M--	200	added ('OK')	font/woff2	etag:%223c44-6308c0c458d83%22	https://thetuscanpaw.com/wp-content/uploads/elementor/google-fonts/fonts/ibmplexserif-jizarevnn1dox-zrz2x3pzvkti3s-ci6q1vxiq.woff2	/Users/brunovera/Desktop/TheTuscanPaw/thetuscanpaw.com/wp-content/uploads/elementor/google-fonts/fonts/ibmplexserif-jizarevnn1dox-zrz2x3pzvkti3s-ci6q1vxiq.woff2	(from https://thetuscanpaw.com/wp-content/uploads/elementor/google-fonts/css/ibmplexserif.css?ver=1742227920)
11:35:23	20300/20300	---M--	200	added ('OK')	font/woff2	etag:%224f4c-6308c0c461215%22	https://thetuscanpaw.com/wp-content/uploads/elementor/google-fonts/fonts/ibmplexserif-jizarevnn1dox-zrz2x3pzvkti3s-ci0q1s.woff2	/Users/brunovera/Desktop/TheTuscanPaw/thetuscanpaw.com/wp-content/uploads/elementor/google-fonts/fonts/ibmplexserif-jizarevnn1dox-zrz2x3pzvkti3s-ci0q1s.woff2	(from https://thetuscanpaw.com/wp-content/uploads/elementor/google-fonts/css/ibmplexserif.css?ver=1742227920)
11:35:24	8744/8744	---M--	200	added ('OK')	font/woff2	etag:%222228-6308c0c468f39%22	https://thetuscanpaw.com/wp-content/uploads/elementor/google-fonts/fonts/ibmplexserif-jizarevnn1dox-zrz2x3pzvkti3a_yi5q1vxiq.woff2	/Users/brunovera/Desktop/TheTuscanPaw/thetuscanpaw.com/wp-content/uploads/elementor/google-fonts/fonts/ibmplexserif-jizarevnn1dox-zrz2x3pzvkti3a_yi5q1vxiq.woff2	(from https://thetuscanpaw.com/wp-content/uploads/elementor/google-fonts/css/ibmplexserif.css?ver=1742227920)
11:35:25	12256/12256	---M--	200	added ('OK')	font/woff2	etag:%222fe0-6308c0c470c7a%22	https://thetuscanpaw.com/wp-content/uploads/elementor/google-fonts/fonts/ibmplexserif-jizarevnn1dox-zrz2x3pzvkti3a_yiwq1vxiq.woff2	/Users/brunovera/Desktop/TheTuscanPaw/thetuscanpaw.com/wp-content/uploads/elementor/google-fonts/fonts/ibmplexserif-jizarevnn1dox-zrz2x3pzvkti3a_yiwq1vxiq.woff2	(from https://thetuscanpaw.com/wp-content/uploads/elementor/google-fonts/css/ibmplexserif.css?ver=1742227920)
11:35:26	6356/6356	---M--	200	added ('OK')	font/woff2	etag:%2218d4-6308c0c4790f5%22	https://thetuscanpaw.com/wp-content/uploads/elementor/google-fonts/fonts/ibmplexserif-jizarevnn1dox-zrz2x3pzvkti3a_yi7q1vxiq.woff2	/Users/brunovera/Desktop/TheTuscanPaw/thetuscanpaw.com/wp-content/uploads/elementor/google-fonts/fonts/ibmplexserif-jizarevnn1dox-zrz2x3pzvkti3a_yi7q1vxiq.woff2	(from https://thetuscanpaw.com/wp-content/uploads/elementor/google-fonts/css/ibmplexserif.css?ver=1742227920)
11:35:27	15516/15516	---M--	200	added ('OK')	font/woff2	etag:%223c9c-6308c0c480666%22	https://thetuscanpaw.com/wp-content/uploads/elementor/google-fonts/fonts/ibmplexserif-jizarevnn1dox-zrz2x3pzvkti3a_yi6q1vxiq.woff2	/Users/brunovera/Desktop/TheTuscanPaw/thetuscanpaw.com/wp-content/uploads/elementor/google-fonts/fonts/ibmplexserif-jizarevnn1dox-zrz2x3pzvkti3a_yi6q1vxiq.woff2	(from https://thetuscanpaw.com/wp-content/uploads/elementor/google-fonts/css/ibmplexserif.css?ver=1742227920)
